EID,Angle1,Angle2,Filename_y,Coordinate,Filename
sub-NDARZM903TNL,218.4,91.58,,,sub-NDARZM903TNL-218.4-91.58-curv.png
sub-NDARYF728BEP,200.41,77.52,,,sub-NDARYF728BEP-200.41-77.52-curv.png
sub-NDARHD059PEQ,212.35,98.78,,,sub-NDARHD059PEQ-212.35-98.78-curv.png
sub-NDARUF236HM7,207.42,88.3,,,sub-NDARUF236HM7-207.42-88.3-curv.png
sub-NDARTC794GZ5,206.33,79.89,,,sub-NDARTC794GZ5-206.33-79.89-curv.png
sub-NDARBC580HR5,195.03,75.58,,,sub-NDARBC580HR5-195.03-75.58-curv.png
sub-NDARNU770PM5,207.94,81.45,,,sub-NDARNU770PM5-207.94-81.45-curv.png
sub-NDARMP745EAC,216.97,79.39,,,sub-NDARMP745EAC-216.97-79.39-curv.png
sub-NDARYU898ETS,210.93,75.0,,,sub-NDARYU898ETS-210.93-75.0-curv.png
sub-NDARDM156AVJ,216.0,76.14,,,sub-NDARDM156AVJ-216.0-76.14-curv.png
sub-NDARZK732FZ0,218.13,85.35,,,sub-NDARZK732FZ0-218.13-85.35-curv.png
sub-NDARNT113YX7,210.51,81.58,,,sub-NDARNT113YX7-210.51-81.58-curv.png
sub-NDARJZ217VJ6,209.77,76.45,,,sub-NDARJZ217VJ6-209.77-76.45-curv.png
sub-NDARUY379PT5,202.04,98.22,,,sub-NDARUY379PT5-202.04-98.22-curv.png
sub-NDARUX534HZQ,207.25,84.81,,,sub-NDARUX534HZQ-207.25-84.81-curv.png
sub-NDARAD703XA2,218.05,96.73,,,sub-NDARAD703XA2-218.05-96.73-curv.png
sub-NDARNP423EJQ,219.59,99.26,,,sub-NDARNP423EJQ-219.59-99.26-curv.png
sub-NDARPB044UXA,222.5,83.02,,,sub-NDARPB044UXA-222.5-83.02-curv.png
sub-NDAREW074ZM2,208.26,83.55,,,sub-NDAREW074ZM2-208.26-83.55-curv.png
sub-NDARUB100PP9,195.7,94.85,,,sub-NDARUB100PP9-195.7-94.85-curv.png
sub-NDARXY745NXJ,209.47,103.9,,,sub-NDARXY745NXJ-209.47-103.9-curv.png
sub-NDARUK658FMU,208.7,79.16,,,sub-NDARUK658FMU-208.7-79.16-curv.png
sub-NDARNG689AAP,199.81,78.72,,,sub-NDARNG689AAP-199.81-78.72-curv.png
sub-NDARFA464HJQ,207.71,95.73,,,sub-NDARFA464HJQ-207.71-95.73-curv.png
sub-NDARYN857XMX,222.27,87.6,,,sub-NDARYN857XMX-222.27-87.6-curv.png
sub-NDARAG340ERT,202.95,95.88,,,sub-NDARAG340ERT-202.95-95.88-curv.png
sub-NDARMM905VYR,224.16,82.08,,,sub-NDARMM905VYR-224.16-82.08-curv.png
sub-NDARUP249AMD,198.74,86.56,,,sub-NDARUP249AMD-198.74-86.56-curv.png
sub-NDARVK720WZ0,210.42,86.56,,,sub-NDARVK720WZ0-210.42-86.56-curv.png
sub-NDARWU936JGG,208.89,91.38,,,sub-NDARWU936JGG-208.89-91.38-curv.png
sub-NDARVT488RXJ,218.14,98.73,,,sub-NDARVT488RXJ-218.14-98.73-curv.png
sub-NDARJT517YHZ,224.17,81.8,,,sub-NDARJT517YHZ-224.17-81.8-curv.png
sub-NDARUG507AZX,217.53,104.77,,,sub-NDARUG507AZX-217.53-104.77-curv.png
sub-NDARCG808HDJ,205.0,98.07,,,sub-NDARCG808HDJ-205.0-98.07-curv.png
sub-NDARYJ301DYN,214.34,81.61,,,sub-NDARYJ301DYN-214.34-81.61-curv.png
sub-NDARLP181HLA,217.17,92.78,,,sub-NDARLP181HLA-217.17-92.78-curv.png
sub-NDARJH773JTJ,214.59,83.08,,,sub-NDARJH773JTJ-214.59-83.08-curv.png
sub-NDARYE850ZVD,222.16,103.52,,,sub-NDARYE850ZVD-222.16-103.52-curv.png
sub-NDARFE163HVN,208.82,97.03,,,sub-NDARFE163HVN-208.82-97.03-curv.png
sub-NDARBK669XJQ,211.24,101.01,,,sub-NDARBK669XJQ-211.24-101.01-curv.png
sub-NDARCG438NML,196.82,95.94,,,sub-NDARCG438NML-196.82-95.94-curv.png
sub-NDARCW933FD5,196.58,82.45,,,sub-NDARCW933FD5-196.58-82.45-curv.png
sub-NDARBA680RFY,197.64,83.95,,,sub-NDARBA680RFY-197.64-83.95-curv.png
sub-NDARZH629NVF,202.11,90.83,,,sub-NDARZH629NVF-202.11-90.83-curv.png
sub-NDARJA262HTY,214.82,80.63,,,sub-NDARJA262HTY-214.82-80.63-curv.png
sub-NDARLL894HC3,220.05,93.18,,,sub-NDARLL894HC3-220.05-93.18-curv.png
sub-NDARJD704KEM,205.46,98.09,,,sub-NDARJD704KEM-205.46-98.09-curv.png
sub-NDARGB528CP8,212.5,89.45,,,sub-NDARGB528CP8-212.5-89.45-curv.png
sub-NDARLM877UZM,215.41,82.87,,,sub-NDARLM877UZM-215.41-82.87-curv.png
sub-NDARNM783ZVV,224.42,76.28,,,sub-NDARNM783ZVV-224.42-76.28-curv.png
sub-NDARVB587ECK,212.23,92.06,,,sub-NDARVB587ECK-212.23-92.06-curv.png
sub-NDARTC527WPZ,216.89,85.47,,,sub-NDARTC527WPZ-216.89-85.47-curv.png
sub-NDARVN899GWP,224.4,86.59,,,sub-NDARVN899GWP-224.4-86.59-curv.png
sub-NDARLV708XXF,216.87,90.41,,,sub-NDARLV708XXF-216.87-90.41-curv.png
sub-NDARWJ217HDQ,195.92,93.94,,,sub-NDARWJ217HDQ-195.92-93.94-curv.png
sub-NDARRV941EAC,210.38,100.54,,,sub-NDARRV941EAC-210.38-100.54-curv.png
sub-NDARRW974PEF,202.81,91.12,,,sub-NDARRW974PEF-202.81-91.12-curv.png
sub-NDARRN619WHY,218.9,80.05,,,sub-NDARRN619WHY-218.9-80.05-curv.png
sub-NDARTW889JN9,218.45,90.71,,,sub-NDARTW889JN9-218.45-90.71-curv.png
sub-NDARKJ322ELL,218.48,81.84,,,sub-NDARKJ322ELL-218.48-81.84-curv.png
sub-NDARDX433HXA,197.23,77.47,,,sub-NDARDX433HXA-197.23-77.47-curv.png
sub-NDARYZ906UHJ,202.77,75.75,,,sub-NDARYZ906UHJ-202.77-75.75-curv.png
sub-NDARBE287EFC,220.25,83.95,,,sub-NDARBE287EFC-220.25-83.95-curv.png
sub-NDARTT013GUN,222.73,75.34,,,sub-NDARTT013GUN-222.73-75.34-curv.png
sub-NDAREC964CRA,201.77,97.37,,,sub-NDAREC964CRA-201.77-97.37-curv.png
sub-NDARUY730ANT,218.68,80.85,,,sub-NDARUY730ANT-218.68-80.85-curv.png
sub-NDARLP624GFH,213.23,75.5,,,sub-NDARLP624GFH-213.23-75.5-curv.png
sub-NDARMU053YEU,222.71,81.79,,,sub-NDARMU053YEU-222.71-81.79-curv.png
sub-NDAREF624KJN,203.87,82.05,,,sub-NDAREF624KJN-203.87-82.05-curv.png
sub-NDARMZ981YUK,195.9,80.69,,,sub-NDARMZ981YUK-195.9-80.69-curv.png
sub-NDARCT933HF2,215.25,81.85,,,sub-NDARCT933HF2-215.25-81.85-curv.png
sub-NDARNK329VC3,218.72,80.22,,,sub-NDARNK329VC3-218.72-80.22-curv.png
sub-NDARDA516MNY,214.99,83.7,,,sub-NDARDA516MNY-214.99-83.7-curv.png
sub-NDARMT882AWE,205.79,85.71,,,sub-NDARMT882AWE-205.79-85.71-curv.png
sub-NDARTR840XP1,202.73,99.7,,,sub-NDARTR840XP1-202.73-99.7-curv.png
sub-NDARZK745JGG,201.1,85.82,,,sub-NDARZK745JGG-201.1-85.82-curv.png
sub-NDARHC462NGR,197.32,76.93,,,sub-NDARHC462NGR-197.32-76.93-curv.png
sub-NDARWW005GCU,213.77,80.55,,,sub-NDARWW005GCU-213.77-80.55-curv.png
sub-NDARBT640EBN,215.68,91.07,,,sub-NDARBT640EBN-215.68-91.07-curv.png
sub-NDARDV204BYM,217.66,99.48,,,sub-NDARDV204BYM-217.66-99.48-curv.png
sub-NDARVZ086GL6,200.71,76.27,,,sub-NDARVZ086GL6-200.71-76.27-curv.png
sub-NDARBE123PWH,201.38,82.86,,,sub-NDARBE123PWH-201.38-82.86-curv.png
sub-NDARRV941EAC,217.75,76.13,,,sub-NDARRV941EAC-217.75-76.13-curv.png
sub-NDARLZ228PCB,212.51,104.85,,,sub-NDARLZ228PCB-212.51-104.85-curv.png
sub-NDARCZ388PF5,200.04,99.82,,,sub-NDARCZ388PF5-200.04-99.82-curv.png
sub-NDARDA516MNY,208.58,95.52,,,sub-NDARDA516MNY-208.58-95.52-curv.png
sub-NDARYL124VM6,204.76,78.32,,,sub-NDARYL124VM6-204.76-78.32-curv.png
sub-NDARTF833WXB,217.45,102.05,,,sub-NDARTF833WXB-217.45-102.05-curv.png
sub-NDARPF395NV5,198.18,79.73,,,sub-NDARPF395NV5-198.18-79.73-curv.png
sub-NDARED632KNG,222.87,98.75,,,sub-NDARED632KNG-222.87-98.75-curv.png
sub-NDARUG278FNY,208.84,82.18,,,sub-NDARUG278FNY-208.84-82.18-curv.png
sub-NDARXX939FFN,198.35,76.1,,,sub-NDARXX939FFN-198.35-76.1-curv.png
sub-NDARBH228RDW,204.11,97.96,,,sub-NDARBH228RDW-204.11-97.96-curv.png
sub-NDARPB619PHV,204.15,102.07,,,sub-NDARPB619PHV-204.15-102.07-curv.png
sub-NDARNX223DY3,202.98,80.23,,,sub-NDARNX223DY3-202.98-80.23-curv.png
sub-NDARAT680GJA,221.57,94.85,,,sub-NDARAT680GJA-221.57-94.85-curv.png
sub-NDARGK736HF4,197.8,88.41,,,sub-NDARGK736HF4-197.8-88.41-curv.png
sub-NDARRT039CPB,217.92,88.44,,,sub-NDARRT039CPB-217.92-88.44-curv.png
sub-NDARUV753MY9,220.66,96.06,,,sub-NDARUV753MY9-220.66-96.06-curv.png
sub-NDARXU679ZE8,195.53,88.67,,,sub-NDARXU679ZE8-195.53-88.67-curv.png
sub-NDARUM009GEZ,222.47,103.75,,,sub-NDARUM009GEZ-222.47-103.75-curv.png
sub-NDARHE899FJV,209.34,101.36,,,sub-NDARHE899FJV-209.34-101.36-curv.png
sub-NDARRV217VTA,210.74,103.89,,,sub-NDARRV217VTA-210.74-103.89-curv.png
sub-NDARAN814UPR,202.49,101.45,,,sub-NDARAN814UPR-202.49-101.45-curv.png
sub-NDARXB250PAC,202.31,75.07,,,sub-NDARXB250PAC-202.31-75.07-curv.png
sub-NDARPU329MDJ,210.3,92.23,,,sub-NDARPU329MDJ-210.3-92.23-curv.png
sub-NDARDJ970ELG,197.31,95.85,,,sub-NDARDJ970ELG-197.31-95.85-curv.png
sub-NDARVX185WX2,210.44,76.98,,,sub-NDARVX185WX2-210.44-76.98-curv.png
sub-NDARPU329MDJ,198.58,97.53,,,sub-NDARPU329MDJ-198.58-97.53-curv.png
sub-NDARFN636ZYB,200.11,98.7,,,sub-NDARFN636ZYB-200.11-98.7-curv.png
sub-NDARFM619GTV,206.94,84.79,,,sub-NDARFM619GTV-206.94-84.79-curv.png
sub-NDARRY768ZH3,207.12,96.59,,,sub-NDARRY768ZH3-207.12-96.59-curv.png
sub-NDARJV225EYT,196.43,81.19,,,sub-NDARJV225EYT-196.43-81.19-curv.png
sub-NDARWY514DEX,214.69,102.26,,,sub-NDARWY514DEX-214.69-102.26-curv.png
sub-NDARAV945MCQ,211.89,80.96,,,sub-NDARAV945MCQ-211.89-80.96-curv.png
sub-NDARYP863PZ4,211.84,96.59,,,sub-NDARYP863PZ4-211.84-96.59-curv.png
sub-NDARHH819LH3,216.48,86.96,,,sub-NDARHH819LH3-216.48-86.96-curv.png
sub-NDARHW270BD0,195.19,97.24,,,sub-NDARHW270BD0-195.19-97.24-curv.png
sub-NDARXW276NXN,207.07,79.88,,,sub-NDARXW276NXN-207.07-79.88-curv.png
sub-NDARHD952XHH,205.92,96.63,,,sub-NDARHD952XHH-205.92-96.63-curv.png
sub-NDAREA788ZAM,208.58,88.96,,,sub-NDAREA788ZAM-208.58-88.96-curv.png
sub-NDARZW013RUH,202.07,87.94,,,sub-NDARZW013RUH-202.07-87.94-curv.png
sub-NDARPH105ZFF,214.0,100.97,,,sub-NDARPH105ZFF-214.0-100.97-curv.png
sub-NDARTK950DY5,216.99,97.79,,,sub-NDARTK950DY5-216.99-97.79-curv.png
sub-NDARYY218AGA,218.64,91.89,,,sub-NDARYY218AGA-218.64-91.89-curv.png
sub-ndarvn280jtn,217.7,89.4,,,sub-ndarvn280jtn-217.7-89.4-curv.png
sub-NDARYT155NHX,205.88,78.53,,,sub-NDARYT155NHX-205.88-78.53-curv.png
sub-NDARTP270UAV,213.29,91.4,,,sub-NDARTP270UAV-213.29-91.4-curv.png
sub-NDARXK303DDB,217.1,83.96,,,sub-NDARXK303DDB-217.1-83.96-curv.png
sub-NDARRG269ML2,200.28,76.25,,,sub-NDARRG269ML2-200.28-76.25-curv.png
sub-NDARKV353MTD,205.39,89.84,,,sub-NDARKV353MTD-205.39-89.84-curv.png
sub-NDARHW718DTW,202.33,95.28,,,sub-NDARHW718DTW-202.33-95.28-curv.png
sub-NDARAN524ZK6,217.57,94.27,,,sub-NDARAN524ZK6-217.57-94.27-curv.png
sub-NDARMT461DNB,209.88,78.77,,,sub-NDARMT461DNB-209.88-78.77-curv.png
sub-NDARGT682ZWN,208.18,100.98,,,sub-NDARGT682ZWN-208.18-100.98-curv.png
sub-NDARRK457MBX,222.7,75.45,,,sub-NDARRK457MBX-222.7-75.45-curv.png
sub-NDARTT013GUN,203.06,96.55,,,sub-NDARTT013GUN-203.06-96.55-curv.png
sub-NDARAV820UEP,217.65,89.14,,,sub-NDARAV820UEP-217.65-89.14-curv.png
sub-NDARBK638HLZ,216.05,101.61,,,sub-NDARBK638HLZ-216.05-101.61-curv.png
sub-NDARRW974PEF,221.64,89.15,,,sub-NDARRW974PEF-221.64-89.15-curv.png
sub-NDARWN169DHY,195.8,87.16,,,sub-NDARWN169DHY-195.8-87.16-curv.png
sub-NDARXC055JGA,203.7,84.12,,,sub-NDARXC055JGA-203.7-84.12-curv.png
sub-NDARAV747WVL,213.51,98.08,,,sub-NDARAV747WVL-213.51-98.08-curv.png
sub-NDARLA516PH1,210.1,85.04,,,sub-NDARLA516PH1-210.1-85.04-curv.png
sub-NDARKE456BVQ,224.81,75.89,,,sub-NDARKE456BVQ-224.81-75.89-curv.png
sub-NDARPZ720WKW,218.63,102.53,,,sub-NDARPZ720WKW-218.63-102.53-curv.png
sub-NDAREF057VX5,224.6,88.23,,,sub-NDAREF057VX5-224.6-88.23-curv.png
sub-NDARDA573XGG,212.07,96.8,,,sub-NDARDA573XGG-212.07-96.8-curv.png
sub-NDARWA102TY7,204.28,79.98,,,sub-NDARWA102TY7-204.28-79.98-curv.png
sub-NDARRW940BL6,223.31,93.13,,,sub-NDARRW940BL6-223.31-93.13-curv.png
sub-NDARWH779MZ2,214.3,97.8,,,sub-NDARWH779MZ2-214.3-97.8-curv.png
sub-NDARFY009MNL,222.5,75.5,,,sub-NDARFY009MNL-222.5-75.5-curv.png
sub-NDARDN393BJH,209.7,77.18,,,sub-NDARDN393BJH-209.7-77.18-curv.png
sub-NDARFW140WFX,211.86,81.65,,,sub-NDARFW140WFX-211.86-81.65-curv.png
sub-NDARDX196MZP,200.93,86.95,,,sub-NDARDX196MZP-200.93-86.95-curv.png
sub-NDARGF445UFB,207.3,86.78,,,sub-NDARGF445UFB-207.3-86.78-curv.png
sub-NDARRL685WB7,200.56,86.73,,,sub-NDARRL685WB7-200.56-86.73-curv.png
sub-NDARXY938XY7,196.44,88.91,,,sub-NDARXY938XY7-196.44-88.91-curv.png
sub-NDARPJ001BVE,203.25,86.65,,,sub-NDARPJ001BVE-203.25-86.65-curv.png
sub-NDARUP441BKK,210.25,84.82,,,sub-NDARUP441BKK-210.25-84.82-curv.png
sub-NDARNH147WGN,198.82,97.73,,,sub-NDARNH147WGN-198.82-97.73-curv.png
sub-NDARJR525HTX,202.62,101.7,,,sub-NDARJR525HTX-202.62-101.7-curv.png
sub-NDARFR095UJK,199.79,101.25,,,sub-NDARFR095UJK-199.79-101.25-curv.png
sub-NDARUX315PE6,204.99,101.77,,,sub-NDARUX315PE6-204.99-101.77-curv.png
sub-NDARZC058BA5,202.02,102.58,,,sub-NDARZC058BA5-202.02-102.58-curv.png
sub-NDARVN370YL8,199.43,78.09,,,sub-NDARVN370YL8-199.43-78.09-curv.png
sub-NDARTK950DY5,221.18,80.82,,,sub-NDARTK950DY5-221.18-80.82-curv.png
sub-NDARAU840EUZ,215.03,81.88,,,sub-NDARAU840EUZ-215.03-81.88-curv.png
sub-NDARGY559UL3,218.53,88.1,,,sub-NDARGY559UL3-218.53-88.1-curv.png
sub-NDARPU981GWF,213.76,80.97,,,sub-NDARPU981GWF-213.76-80.97-curv.png
sub-NDARHX114EZT,197.27,98.38,,,sub-NDARHX114EZT-197.27-98.38-curv.png
sub-NDARCV154DB9,201.52,104.38,,,sub-NDARCV154DB9-201.52-104.38-curv.png
sub-NDARMB273TED,223.37,89.82,,,sub-NDARMB273TED-223.37-89.82-curv.png
sub-NDARNH200DA6,205.75,78.77,,,sub-NDARNH200DA6-205.75-78.77-curv.png
sub-NDARPG874CMG,197.66,84.69,,,sub-NDARPG874CMG-197.66-84.69-curv.png
sub-NDARJG687YYX,214.66,101.01,,,sub-NDARJG687YYX-214.66-101.01-curv.png
sub-NDARJH492TVW,205.92,78.08,,,sub-NDARJH492TVW-205.92-78.08-curv.png
sub-NDARTE553VC1,204.96,95.5,,,sub-NDARTE553VC1-204.96-95.5-curv.png
sub-NDARPH923FN7,215.32,80.19,,,sub-NDARPH923FN7-215.32-80.19-curv.png
sub-NDARNK055HVH,215.33,94.61,,,sub-NDARNK055HVH-215.33-94.61-curv.png
sub-NDARYN474PEK,207.14,79.72,,,sub-NDARYN474PEK-207.14-79.72-curv.png
sub-NDARVE724GEF,211.58,89.65,,,sub-NDARVE724GEF-211.58-89.65-curv.png
sub-NDARJG687YYX,201.54,88.25,,,sub-NDARJG687YYX-201.54-88.25-curv.png
sub-NDARWF259RB2,208.1,99.45,,,sub-NDARWF259RB2-208.1-99.45-curv.png
sub-NDARBU730PN8,196.66,103.99,,,sub-NDARBU730PN8-196.66-103.99-curv.png
sub-NDARNZ610KZY,205.17,88.05,,,sub-NDARNZ610KZY-205.17-88.05-curv.png
sub-NDARPW786GC4,200.07,91.08,,,sub-NDARPW786GC4-200.07-91.08-curv.png
sub-NDARDZ440NGK,208.36,80.79,,,sub-NDARDZ440NGK-208.36-80.79-curv.png
sub-NDARCU118LMX,224.09,76.86,,,sub-NDARCU118LMX-224.09-76.86-curv.png
sub-NDARCW497XW2,195.92,78.73,,,sub-NDARCW497XW2-195.92-78.73-curv.png
sub-NDARMJ849UKD,214.06,83.04,,,sub-NDARMJ849UKD-214.06-83.04-curv.png
sub-NDARTD624AF9,222.75,89.87,,,sub-NDARTD624AF9-222.75-89.87-curv.png
sub-NDARZE542ZVH,222.34,79.07,,,sub-NDARZE542ZVH-222.34-79.07-curv.png
sub-NDARVB04TJA,207.62,83.01,,,sub-NDARVB04TJA-207.62-83.01-curv.png
sub-NDARCA740UC8,212.63,79.11,,,sub-NDARCA740UC8-212.63-79.11-curv.png
sub-NDARXY337ZH9,208.68,99.0,,,sub-NDARXY337ZH9-208.68-99.0-curv.png
sub-NDARYH110YV9,202.73,89.1,,,sub-NDARYH110YV9-202.73-89.1-curv.png
sub-NDARFA402LMW,204.5,96.53,,,sub-NDARFA402LMW-204.5-96.53-curv.png
sub-NDARJL861WTP,199.4,83.15,,,sub-NDARJL861WTP-199.4-83.15-curv.png
sub-NDARKG697CEW,213.0,101.64,,,sub-NDARKG697CEW-213.0-101.64-curv.png
sub-NDARFF644ZGD,220.22,85.62,,,sub-NDARFF644ZGD-220.22-85.62-curv.png
sub-NDARJT588ZAX,224.15,85.6,,,sub-NDARJT588ZAX-224.15-85.6-curv.png
sub-NDARTW855BPJ,214.1,86.47,,,sub-NDARTW855BPJ-214.1-86.47-curv.png
sub-NDARWJ217HDQ,213.49,99.39,,,sub-NDARWJ217HDQ-213.49-99.39-curv.png
sub-NDARLL572UP2,210.2,102.02,,,sub-NDARLL572UP2-210.2-102.02-curv.png
sub-NDARTF566PYH,199.96,98.83,,,sub-NDARTF566PYH-199.96-98.83-curv.png
sub-NDARHR372GJ7,197.61,104.3,,,sub-NDARHR372GJ7-197.61-104.3-curv.png
sub-NDARGC170UK2,208.14,77.35,,,sub-NDARGC170UK2-208.14-77.35-curv.png
sub-NDARVB587ECK,220.65,85.73,,,sub-NDARVB587ECK-220.65-85.73-curv.png
sub-NDARVY378DFK,203.92,80.61,,,sub-NDARVY378DFK-203.92-80.61-curv.png
sub-NDARFE299MWU,203.22,79.44,,,sub-NDARFE299MWU-203.22-79.44-curv.png
sub-NDARXB704HFD,221.12,79.05,,,sub-NDARXB704HFD-221.12-79.05-curv.png
sub-NDARCG073GZ6,211.25,88.57,,,sub-NDARCG073GZ6-211.25-88.57-curv.png
sub-NDARPL596YTD,198.59,82.25,,,sub-NDARPL596YTD-198.59-82.25-curv.png
sub-NDARKF909WM5,222.87,89.51,,,sub-NDARKF909WM5-222.87-89.51-curv.png
sub-NDARUV041YCY,213.08,96.56,,,sub-NDARUV041YCY-213.08-96.56-curv.png
sub-NDARHG232EWH,209.29,90.61,,,sub-NDARHG232EWH-209.29-90.61-curv.png
sub-NDARHX739YBW,216.85,104.65,,,sub-NDARHX739YBW-216.85-104.65-curv.png
sub-NDARUL881JR9,210.91,90.36,,,sub-NDARUL881JR9-210.91-90.36-curv.png
sub-NDARVL697YGK,213.68,93.61,,,sub-NDARVL697YGK-213.68-93.61-curv.png
sub-NDARFV058BWM,216.99,101.16,,,sub-NDARFV058BWM-216.99-101.16-curv.png
sub-NDARVX111CNA,196.35,92.4,,,sub-NDARVX111CNA-196.35-92.4-curv.png
sub-NDARHV358ZCU,205.11,88.22,,,sub-NDARHV358ZCU-205.11-88.22-curv.png
sub-NDARCZ388PF5,210.4,80.77,,,sub-NDARCZ388PF5-210.4-80.77-curv.png
sub-NDARHT167JGL,217.6,84.61,,,sub-NDARHT167JGL-217.6-84.61-curv.png
sub-NDARJP146GT9,198.84,96.78,,,sub-NDARJP146GT9-198.84-96.78-curv.png
sub-NDARJM828PAL,216.86,88.45,,,sub-NDARJM828PAL-216.86-88.45-curv.png
sub-NDARAR305LXG,200.05,84.3,,,sub-NDARAR305LXG-200.05-84.3-curv.png
sub-NDARDT550XYX,204.19,80.62,,,sub-NDARDT550XYX-204.19-80.62-curv.png
sub-NDARLC770YL9,216.33,79.66,,,sub-NDARLC770YL9-216.33-79.66-curv.png
sub-NDARJM828PAL,209.19,80.07,,,sub-NDARJM828PAL-209.19-80.07-curv.png
sub-NDARXV209WYA,216.85,101.3,,,sub-NDARXV209WYA-216.85-101.3-curv.png
sub-NDARWV568MEU,209.49,94.97,,,sub-NDARWV568MEU-209.49-94.97-curv.png
sub-NDARDP725ZVY,223.81,85.48,,,sub-NDARDP725ZVY-223.81-85.48-curv.png
sub-NDARDY776AKH,218.24,96.91,,,sub-NDARDY776AKH-218.24-96.91-curv.png
sub-NDARCB504PGG,206.88,85.53,,,sub-NDARCB504PGG-206.88-85.53-curv.png
sub-NDARNM783ZVV,210.8,94.96,,,sub-NDARNM783ZVV-210.8-94.96-curv.png
sub-NDARGJ653MG2,208.64,80.11,,,sub-NDARGJ653MG2-208.64-80.11-curv.png
sub-NDARJW503GA0,212.57,75.17,,,sub-NDARJW503GA0-212.57-75.17-curv.png
sub-NDARRA933RLX,220.75,77.77,,,sub-NDARRA933RLX-220.75-77.77-curv.png
sub-NDARBL532FPT,213.77,77.92,,,sub-NDARBL532FPT-213.77-77.92-curv.png
sub-NDARAU967RWU,213.57,97.76,,,sub-NDARAU967RWU-213.57-97.76-curv.png
sub-NDARMA449YB6,222.25,88.36,,,sub-NDARMA449YB6-222.25-88.36-curv.png
sub-NDARPU981GWF,200.7,101.29,,,sub-NDARPU981GWF-200.7-101.29-curv.png
sub-NDARJY676CWZ,222.51,93.59,,,sub-NDARJY676CWZ-222.51-93.59-curv.png
sub-NDAREN999ERM,201.79,95.35,,,sub-NDAREN999ERM-201.79-95.35-curv.png
sub-NDARYG874EKA,208.28,101.88,,,sub-NDARYG874EKA-208.28-101.88-curv.png
sub-NDARKG720WXN,213.68,83.15,,,sub-NDARKG720WXN-213.68-83.15-curv.png
sub-NDARAG191AE8,207.22,76.61,,,sub-NDARAG191AE8-207.22-76.61-curv.png
sub-NDARKM568HJK,215.75,84.43,,,sub-NDARKM568HJK-215.75-84.43-curv.png
sub-NDARDH328DR9,208.41,79.59,,,sub-NDARDH328DR9-208.41-79.59-curv.png
sub-NDARLN961XGP,196.35,101.07,,,sub-NDARLN961XGP-196.35-101.07-curv.png
sub-NDARYA851GL6,199.2,81.17,,,sub-NDARYA851GL6-199.2-81.17-curv.png
sub-NDAREV527ZRF,206.52,94.56,,,sub-NDAREV527ZRF-206.52-94.56-curv.png
sub-NDARPV009TYX,211.23,99.37,,,sub-NDARPV009TYX-211.23-99.37-curv.png
sub-NDARMA390CHB,222.83,90.09,,,sub-NDARMA390CHB-222.83-90.09-curv.png
sub-NDARKE358TFU,196.13,102.14,,,sub-NDARKE358TFU-196.13-102.14-curv.png
sub-NDARYX853TAX,196.37,98.87,,,sub-NDARYX853TAX-196.37-98.87-curv.png
sub-NDARMM386PL6,204.8,77.59,,,sub-NDARMM386PL6-204.8-77.59-curv.png
sub-NDARKN509RP9,214.75,103.34,,,sub-NDARKN509RP9-214.75-103.34-curv.png
sub-NDARLP246NT6,196.8,77.92,,,sub-NDARLP246NT6-196.8-77.92-curv.png
sub-NDARBC734UVY,218.83,102.44,,,sub-NDARBC734UVY-218.83-102.44-curv.png
sub-NDARKJ546WWQ,222.13,81.67,,,sub-NDARKJ546WWQ-222.13-81.67-curv.png
sub-NDARGE946RCB,208.44,84.41,,,sub-NDARGE946RCB-208.44-84.41-curv.png
sub-NDARZT957CWG,224.49,92.77,,,sub-NDARZT957CWG-224.49-92.77-curv.png
sub-NDARRV002MA8,199.91,98.93,,,sub-NDARRV002MA8-199.91-98.93-curv.png
sub-NDARKK774VP5,213.61,101.31,,,sub-NDARKK774VP5-213.61-101.31-curv.png
sub-NDARZE685UJ5,208.88,85.86,,,sub-NDARZE685UJ5-208.88-85.86-curv.png
sub-NDARLR586MPX,197.25,91.97,,,sub-NDARLR586MPX-197.25-91.97-curv.png
sub-NDARRL379BET,205.37,82.7,,,sub-NDARRL379BET-205.37-82.7-curv.png
sub-NDARJJ512AYJ,212.67,98.02,,,sub-NDARJJ512AYJ-212.67-98.02-curv.png
sub-NDARUY379PT5,224.38,78.66,,,sub-NDARUY379PT5-224.38-78.66-curv.png
sub-NDARRH344TL7,208.73,89.29,,,sub-NDARRH344TL7-208.73-89.29-curv.png
sub-NDAREK947FYP,215.28,78.72,,,sub-NDAREK947FYP-215.28-78.72-curv.png
sub-NDARTJ522CPQ,212.41,93.49,,,sub-NDARTJ522CPQ-212.41-93.49-curv.png
sub-NDARLX836EHJ,206.74,86.01,,,sub-NDARLX836EHJ-206.74-86.01-curv.png
sub-NDARNA421FL7,218.51,104.36,,,sub-NDARNA421FL7-218.51-104.36-curv.png
sub-NDARYX530MZU,199.64,79.97,,,sub-NDARYX530MZU-199.64-79.97-curv.png
sub-NDARWP634RZL,217.25,97.29,,,sub-NDARWP634RZL-217.25-97.29-curv.png
sub-NDARJG738WY6,197.38,101.89,,,sub-NDARJG738WY6-197.38-101.89-curv.png
sub-NDARKM551DA4,204.28,89.96,,,sub-NDARKM551DA4-204.28-89.96-curv.png
sub-NDARJV377HG4,219.74,93.94,,,sub-NDARJV377HG4-219.74-93.94-curv.png
